Job_ID,Machine_ID,Job_Status,Energy_Consumption,pred_abnormal_prob,orig_Scheduled_start,orig_Scheduled_end,priority_score,optimized_start,optimized_end,Processing_Time
J657,M03,Completed,10.7,0.0,2023-03-22 21:20:00,2023-03-22 23:01:00,,2023-03-24 00:42:00,2023-03-24 02:23:00,101.0
J659,M03,Delayed,14.09,1.0,2023-03-22 21:40:00,2023-03-22 22:41:00,,2023-03-24 02:23:00,2023-03-24 03:24:00,61.0
J662,M03,Delayed,4.05,0.9933333333333333,2023-03-22 22:10:00,2023-03-22 22:40:00,,2023-03-24 03:24:00,2023-03-24 03:54:00,30.0
J663,M03,Delayed,9.51,0.9933333333333333,2023-03-22 22:20:00,2023-03-23 00:12:00,,2023-03-24 03:54:00,2023-03-24 05:46:00,112.0
J669,M03,Completed,5.85,0.006666666666666667,2023-03-22 23:20:00,2023-03-22 23:59:00,,2023-03-24 05:46:00,2023-03-24 06:25:00,39.0
J674,M03,Completed,6.84,0.0,2023-03-23 00:10:00,2023-03-23 01:49:00,,2023-03-24 06:25:00,2023-03-24 08:04:00,99.0
J675,M03,Failed,4.14,0.94,2023-03-23 00:20:00,2023-03-23 00:45:00,,2023-03-24 08:04:00,2023-03-24 08:29:00,25.0
J678,M03,Delayed,14.55,0.9866666666666667,2023-03-23 00:50:00,2023-03-23 01:48:00,,2023-03-24 08:29:00,2023-03-24 09:27:00,58.0
J682,M03,Completed,4.04,0.0,2023-03-23 01:30:00,2023-03-23 02:16:00,,2023-03-24 09:27:00,2023-03-24 10:13:00,46.0
J684,M03,Completed,13.43,0.013333333333333334,2023-03-23 01:50:00,2023-03-23 02:18:00,,2023-03-24 10:13:00,2023-03-24 10:41:00,28.0
J685,M03,Completed,10.4,0.006666666666666667,2023-03-23 02:00:00,2023-03-23 03:21:00,,2023-03-24 10:41:00,2023-03-24 12:02:00,81.0
J686,M03,Completed,5.02,0.0,2023-03-23 02:10:00,2023-03-23 02:47:00,,2023-03-24 12:02:00,2023-03-24 12:39:00,37.0
J689,M03,Completed,5.92,0.0,2023-03-23 02:40:00,2023-03-23 03:05:00,,2023-03-24 12:39:00,2023-03-24 13:04:00,25.0
J693,M03,Completed,3.23,0.0,2023-03-23 03:20:00,2023-03-23 04:19:00,,2023-03-24 13:04:00,2023-03-24 14:03:00,59.0
J699,M03,Failed,8.62,0.9866666666666667,2023-03-23 04:20:00,2023-03-23 05:20:00,,2023-03-24 14:03:00,2023-03-24 15:03:00,60.0
J705,M03,Failed,5.62,1.0,2023-03-23 05:20:00,2023-03-23 06:45:00,,2023-03-24 15:03:00,2023-03-24 16:28:00,85.0
J706,M03,Completed,8.14,0.02666666666666667,2023-03-23 05:30:00,2023-03-23 06:55:00,,2023-03-24 16:28:00,2023-03-24 17:53:00,85.0
J712,M03,Completed,12.83,0.0,2023-03-23 06:30:00,2023-03-23 07:50:00,,2023-03-24 17:53:00,2023-03-24 19:13:00,80.0
J728,M03,Delayed,6.24,1.0,2023-03-23 09:10:00,2023-03-23 10:17:00,,2023-03-24 19:13:00,2023-03-24 20:20:00,67.0
J745,M03,Delayed,5.72,1.0,2023-03-23 12:00:00,2023-03-23 12:35:00,,2023-03-24 20:20:00,2023-03-24 20:55:00,35.0
J746,M03,Completed,7.66,0.0,2023-03-23 12:10:00,2023-03-23 12:40:00,,2023-03-24 20:55:00,2023-03-24 21:25:00,30.0
J756,M03,Completed,11.47,0.006666666666666667,2023-03-23 13:50:00,2023-03-23 14:19:00,,2023-03-24 21:25:00,2023-03-24 21:54:00,29.0
J761,M03,Completed,6.72,0.0,2023-03-23 14:40:00,2023-03-23 16:07:00,,2023-03-24 21:54:00,2023-03-24 23:21:00,87.0
J765,M03,Failed,12.69,0.9133333333333333,2023-03-23 15:20:00,2023-03-23 15:41:00,,2023-03-24 23:21:00,2023-03-24 23:42:00,21.0
J767,M03,Completed,3.11,0.006666666666666667,2023-03-23 15:40:00,2023-03-23 17:32:00,,2023-03-24 23:42:00,2023-03-25 01:34:00,112.0
J775,M03,Completed,3.0,0.0,2023-03-23 17:00:00,2023-03-23 17:34:00,,2023-03-25 01:34:00,2023-03-25 02:08:00,34.0
J776,M03,Completed,7.64,0.006666666666666667,2023-03-23 17:10:00,2023-03-23 19:08:00,,2023-03-25 02:08:00,2023-03-25 04:06:00,118.0
J778,M03,Completed,13.52,0.0,2023-03-23 17:30:00,2023-03-23 18:45:00,,2023-03-25 04:06:00,2023-03-25 05:21:00,75.0
J780,M03,Delayed,14.58,0.98,2023-03-23 17:50:00,2023-03-23 18:21:00,,2023-03-25 05:21:00,2023-03-25 05:52:00,31.0
J791,M03,Completed,3.13,0.0,2023-03-23 19:40:00,2023-03-23 21:26:00,,2023-03-25 05:52:00,2023-03-25 07:38:00,106.0
J793,M03,Completed,8.8,0.006666666666666667,2023-03-23 20:00:00,2023-03-23 21:39:00,,2023-03-25 07:38:00,2023-03-25 09:17:00,99.0
J798,M03,Completed,10.31,0.0,2023-03-23 20:50:00,2023-03-23 21:34:00,,2023-03-25 09:17:00,2023-03-25 10:01:00,44.0
J801,M03,Completed,9.06,0.006666666666666667,2023-03-23 21:20:00,2023-03-23 22:15:00,,2023-03-25 10:01:00,2023-03-25 10:56:00,55.0
J804,M03,Completed,3.84,0.0,2023-03-23 21:50:00,2023-03-23 22:24:00,,2023-03-25 10:56:00,2023-03-25 11:30:00,34.0
J805,M03,Completed,8.32,0.0,2023-03-23 22:00:00,2023-03-23 22:54:00,,2023-03-25 11:30:00,2023-03-25 12:24:00,54.0
J826,M03,Completed,3.19,0.006666666666666667,2023-03-24 01:30:00,2023-03-24 02:37:00,,2023-03-25 12:24:00,2023-03-25 13:31:00,67.0
J828,M03,Completed,10.11,0.02,2023-03-24 01:50:00,2023-03-24 02:48:00,,2023-03-25 13:31:00,2023-03-25 14:29:00,58.0
J829,M03,Failed,9.06,0.9733333333333334,2023-03-24 02:00:00,2023-03-24 03:30:00,,2023-03-25 14:29:00,2023-03-25 15:59:00,90.0
J836,M03,Delayed,12.05,1.0,2023-03-24 03:10:00,2023-03-24 04:58:00,,2023-03-25 15:59:00,2023-03-25 17:47:00,108.0
J853,M03,Completed,11.14,0.0,2023-03-24 06:00:00,2023-03-24 07:26:00,,2023-03-25 17:47:00,2023-03-25 19:13:00,86.0
J858,M03,Completed,5.38,0.006666666666666667,2023-03-24 06:50:00,2023-03-24 08:44:00,,2023-03-25 19:13:00,2023-03-25 21:07:00,114.0
J861,M03,Failed,12.7,0.96,2023-03-24 07:20:00,2023-03-24 08:28:00,,2023-03-25 21:07:00,2023-03-25 22:15:00,68.0
J863,M03,Completed,9.83,0.0,2023-03-24 07:40:00,2023-03-24 08:57:00,,2023-03-25 22:15:00,2023-03-25 23:32:00,77.0
J871,M03,Completed,13.33,0.0,2023-03-24 09:00:00,2023-03-24 10:12:00,,2023-03-25 23:32:00,2023-03-26 00:44:00,72.0
J872,M03,Completed,5.32,0.013333333333333334,2023-03-24 09:10:00,2023-03-24 10:41:00,,2023-03-26 00:44:00,2023-03-26 02:15:00,91.0
J874,M03,Completed,9.06,0.0,2023-03-24 09:30:00,2023-03-24 10:44:00,,2023-03-26 02:15:00,2023-03-26 03:29:00,74.0
J875,M03,Completed,13.44,0.0,2023-03-24 09:40:00,2023-03-24 11:05:00,,2023-03-26 03:29:00,2023-03-26 04:54:00,85.0
J881,M03,Completed,10.44,0.0,2023-03-24 10:40:00,2023-03-24 12:25:00,,2023-03-26 04:54:00,2023-03-26 06:39:00,105.0
J889,M03,Failed,2.95,0.9933333333333333,2023-03-24 12:00:00,2023-03-24 13:18:00,,2023-03-26 06:39:00,2023-03-26 07:57:00,78.0
J899,M03,Completed,14.44,0.006666666666666667,2023-03-24 13:40:00,2023-03-24 14:55:00,,2023-03-26 07:57:00,2023-03-26 09:12:00,75.0
J900,M03,Completed,6.61,0.0,2023-03-24 13:50:00,2023-03-24 14:49:00,,2023-03-26 09:12:00,2023-03-26 10:11:00,59.0
J902,M03,Completed,13.56,0.0,2023-03-24 14:10:00,2023-03-24 15:53:00,,2023-03-26 10:11:00,2023-03-26 11:54:00,103.0
J903,M03,Completed,14.48,0.006666666666666667,2023-03-24 14:20:00,2023-03-24 15:55:00,,2023-03-26 11:54:00,2023-03-26 13:29:00,95.0
J905,M03,Completed,7.14,0.0,2023-03-24 14:40:00,2023-03-24 15:28:00,,2023-03-26 13:29:00,2023-03-26 14:17:00,48.0
J911,M03,Completed,4.12,0.006666666666666667,2023-03-24 15:40:00,2023-03-24 17:32:00,,2023-03-26 14:17:00,2023-03-26 16:09:00,112.0
J914,M03,Completed,9.64,0.013333333333333334,2023-03-24 16:10:00,2023-03-24 17:22:00,,2023-03-26 16:09:00,2023-03-26 17:21:00,72.0
J930,M03,Completed,9.44,0.0,2023-03-24 18:50:00,2023-03-24 20:31:00,,2023-03-26 17:21:00,2023-03-26 19:02:00,101.0
J931,M03,Completed,5.05,0.0,2023-03-24 19:00:00,2023-03-24 19:55:00,,2023-03-26 19:02:00,2023-03-26 19:57:00,55.0
J949,M03,Completed,14.36,0.0,2023-03-24 22:00:00,2023-03-24 22:57:00,,2023-03-26 19:57:00,2023-03-26 20:54:00,57.0
J953,M03,Completed,7.28,0.013333333333333334,2023-03-24 22:40:00,2023-03-25 00:23:00,,2023-03-26 20:54:00,2023-03-26 22:37:00,103.0
J964,M03,Completed,8.07,0.0,2023-03-25 00:30:00,2023-03-25 01:36:00,,2023-03-26 22:37:00,2023-03-26 23:43:00,66.0
J968,M03,Completed,13.1,0.0,2023-03-25 01:10:00,2023-03-25 01:42:00,,2023-03-26 23:43:00,2023-03-27 00:15:00,32.0
J972,M03,Completed,10.72,0.013333333333333334,2023-03-25 01:50:00,2023-03-25 02:49:00,,2023-03-27 00:15:00,2023-03-27 01:14:00,59.0
J975,M03,Completed,10.22,0.02666666666666667,2023-03-25 02:20:00,2023-03-25 03:53:00,,2023-03-27 01:14:00,2023-03-27 02:47:00,93.0
J980,M03,Failed,12.3,0.9733333333333334,2023-03-25 03:10:00,2023-03-25 04:21:00,,2023-03-27 02:47:00,2023-03-27 03:58:00,71.0
J989,M03,Completed,5.67,0.0,2023-03-25 04:40:00,2023-03-25 06:09:00,,2023-03-27 03:58:00,2023-03-27 05:27:00,89.0
J990,M03,Completed,12.82,0.0,2023-03-25 04:50:00,2023-03-25 06:17:00,,2023-03-27 05:27:00,2023-03-27 06:54:00,87.0
J995,M03,Failed,14.12,0.92,2023-03-25 05:40:00,2023-03-25 07:38:00,,2023-03-27 06:54:00,2023-03-27 08:52:00,118.0
J998,M03,Completed,14.1,0.0,2023-03-25 06:10:00,2023-03-25 07:52:00,,2023-03-27 08:52:00,2023-03-27 10:34:00,102.0
J003,M04,Failed,11.11,0.9866666666666667,2023-03-18 08:20:00,2023-03-18 09:16:00,,2023-03-18 08:20:00,2023-03-18 09:16:00,56.0
J004,M04,Completed,12.5,0.006666666666666667,2023-03-18 08:30:00,2023-03-18 10:16:00,,2023-03-18 09:16:00,2023-03-18 11:02:00,106.0
J007,M04,Completed,14.2,0.0,2023-03-18 09:00:00,2023-03-18 09:22:00,,2023-03-18 11:02:00,2023-03-18 11:24:00,22.0
J014,M04,Completed,2.01,0.013333333333333334,2023-03-18 10:10:00,2023-03-18 12:02:00,,2023-03-18 11:24:00,2023-03-18 13:16:00,112.0
J025,M04,Failed,5.1,0.9533333333333334,2023-03-18 12:00:00,2023-03-18 13:59:00,,2023-03-18 13:16:00,2023-03-18 15:15:00,119.0
J033,M04,Delayed,8.02,1.0,2023-03-18 13:20:00,2023-03-18 15:03:00,,2023-03-18 15:15:00,2023-03-18 16:58:00,103.0
J036,M04,Completed,4.72,0.0,2023-03-18 13:50:00,2023-03-18 15:29:00,,2023-03-18 16:58:00,2023-03-18 18:37:00,99.0
J041,M04,Completed,11.64,0.006666666666666667,2023-03-18 14:40:00,2023-03-18 16:08:00,,2023-03-18 18:37:00,2023-03-18 20:05:00,88.0
J042,M04,Completed,13.57,0.0,2023-03-18 14:50:00,2023-03-18 15:38:00,,2023-03-18 20:05:00,2023-03-18 20:53:00,48.0
J051,M04,Failed,7.26,0.9866666666666667,2023-03-18 16:20:00,2023-03-18 16:44:00,,2023-03-18 20:53:00,2023-03-18 21:17:00,24.0
J069,M04,Completed,9.58,0.013333333333333334,2023-03-18 19:20:00,2023-03-18 19:49:00,,2023-03-18 21:17:00,2023-03-18 21:46:00,29.0
J070,M04,Failed,2.46,0.9266666666666666,2023-03-18 19:30:00,2023-03-18 20:24:00,,2023-03-18 21:46:00,2023-03-18 22:40:00,54.0
J071,M04,Completed,7.29,0.02,2023-03-18 19:40:00,2023-03-18 20:05:00,,2023-03-18 22:40:00,2023-03-18 23:05:00,25.0
J073,M04,Completed,11.57,0.0,2023-03-18 20:00:00,2023-03-18 21:52:00,,2023-03-18 23:05:00,2023-03-19 00:57:00,112.0
J074,M04,Completed,12.97,0.0,2023-03-18 20:10:00,2023-03-18 21:15:00,,2023-03-19 00:57:00,2023-03-19 02:02:00,65.0
J080,M04,Completed,14.62,0.006666666666666667,2023-03-18 21:10:00,2023-03-18 22:32:00,,2023-03-19 02:02:00,2023-03-19 03:24:00,82.0
J088,M04,Completed,9.56,0.013333333333333334,2023-03-18 22:30:00,2023-03-18 23:30:00,,2023-03-19 03:24:00,2023-03-19 04:24:00,60.0
J089,M04,Completed,14.16,0.0,2023-03-18 22:40:00,2023-03-18 23:35:00,,2023-03-19 04:24:00,2023-03-19 05:19:00,55.0
J097,M04,Delayed,3.8,1.0,2023-03-19 00:00:00,2023-03-19 00:57:00,,2023-03-19 05:19:00,2023-03-19 06:16:00,57.0
J102,M04,Completed,14.56,0.006666666666666667,2023-03-19 00:50:00,2023-03-19 02:40:00,,2023-03-19 06:16:00,2023-03-19 08:06:00,110.0
J107,M04,Failed,13.37,1.0,2023-03-19 01:40:00,2023-03-19 03:23:00,,2023-03-19 08:06:00,2023-03-19 09:49:00,103.0
J115,M04,Completed,9.49,0.0,2023-03-19 03:00:00,2023-03-19 04:54:00,,2023-03-19 09:49:00,2023-03-19 11:43:00,114.0
J116,M04,Completed,5.69,0.006666666666666667,2023-03-19 03:10:00,2023-03-19 04:27:00,,2023-03-19 11:43:00,2023-03-19 13:00:00,77.0
J119,M04,Completed,6.55,0.013333333333333334,2023-03-19 03:40:00,2023-03-19 04:38:00,,2023-03-19 13:00:00,2023-03-19 13:58:00,58.0
J120,M04,Completed,5.5,0.0,2023-03-19 03:50:00,2023-03-19 04:23:00,,2023-03-19 13:58:00,2023-03-19 14:31:00,33.0
J123,M04,Completed,8.35,0.0,2023-03-19 04:20:00,2023-03-19 05:45:00,,2023-03-19 14:31:00,2023-03-19 15:56:00,85.0
J127,M04,Delayed,6.94,0.9933333333333333,2023-03-19 05:00:00,2023-03-19 05:27:00,,2023-03-19 15:56:00,2023-03-19 16:23:00,27.0
J128,M04,Completed,10.06,0.0,2023-03-19 05:10:00,2023-03-19 05:50:00,,2023-03-19 16:23:00,2023-03-19 17:03:00,40.0
J131,M04,Completed,4.87,0.006666666666666667,2023-03-19 05:40:00,2023-03-19 06:58:00,,2023-03-19 17:03:00,2023-03-19 18:21:00,78.0
J136,M04,Completed,2.59,0.006666666666666667,2023-03-19 06:30:00,2023-03-19 07:48:00,,2023-03-19 18:21:00,2023-03-19 19:39:00,78.0
J156,M04,Failed,14.55,0.9933333333333333,2023-03-19 09:50:00,2023-03-19 10:59:00,,2023-03-19 19:39:00,2023-03-19 20:48:00,69.0
J161,M04,Completed,10.3,0.0,2023-03-19 10:40:00,2023-03-19 11:34:00,,2023-03-19 20:48:00,2023-03-19 21:42:00,54.0
J165,M04,Completed,7.32,0.0,2023-03-19 11:20:00,2023-03-19 11:49:00,,2023-03-19 21:42:00,2023-03-19 22:11:00,29.0
J166,M04,Failed,11.52,0.9933333333333333,2023-03-19 11:30:00,2023-03-19 12:31:00,,2023-03-19 22:11:00,2023-03-19 23:12:00,61.0
J175,M04,Failed,8.16,0.9933333333333333,2023-03-19 13:00:00,2023-03-19 13:40:00,,2023-03-19 23:12:00,2023-03-19 23:52:00,40.0
J183,M04,Completed,12.25,0.006666666666666667,2023-03-19 14:20:00,2023-03-19 16:06:00,,2023-03-19 23:52:00,2023-03-20 01:38:00,106.0
J184,M04,Completed,9.7,0.0,2023-03-19 14:30:00,2023-03-19 15:59:00,,2023-03-20 01:38:00,2023-03-20 03:07:00,89.0
J185,M04,Completed,6.07,0.006666666666666667,2023-03-19 14:40:00,2023-03-19 15:30:00,,2023-03-20 03:07:00,2023-03-20 03:57:00,50.0
J187,M04,Failed,10.29,0.9733333333333334,2023-03-19 15:00:00,2023-03-19 16:50:00,,2023-03-20 03:57:00,2023-03-20 05:47:00,110.0
J190,M04,Delayed,10.25,1.0,2023-03-19 15:30:00,2023-03-19 16:20:00,,2023-03-20 05:47:00,2023-03-20 06:37:00,50.0
J193,M04,Completed,14.08,0.0,2023-03-19 16:00:00,2023-03-19 17:20:00,,2023-03-20 06:37:00,2023-03-20 07:57:00,80.0
J198,M04,Completed,2.46,0.07333333333333333,2023-03-19 16:50:00,2023-03-19 18:04:00,,2023-03-20 07:57:00,2023-03-20 09:11:00,74.0
J199,M04,Completed,7.61,0.0,2023-03-19 17:00:00,2023-03-19 18:30:00,,2023-03-20 09:11:00,2023-03-20 10:41:00,90.0
J201,M04,Failed,9.24,0.9933333333333333,2023-03-19 17:20:00,2023-03-19 18:12:00,,2023-03-20 10:41:00,2023-03-20 11:33:00,52.0
J205,M04,Failed,10.18,0.88,2023-03-19 18:00:00,2023-03-19 19:29:00,,2023-03-20 11:33:00,2023-03-20 13:02:00,89.0
J206,M04,Delayed,3.08,1.0,2023-03-19 18:10:00,2023-03-19 19:39:00,,2023-03-20 13:02:00,2023-03-20 14:31:00,89.0
J210,M04,Completed,10.49,0.006666666666666667,2023-03-19 18:50:00,2023-03-19 20:06:00,,2023-03-20 14:31:00,2023-03-20 15:47:00,76.0
J214,M04,Completed,4.59,0.0,2023-03-19 19:30:00,2023-03-19 20:06:00,,2023-03-20 15:47:00,2023-03-20 16:23:00,36.0
J226,M04,Completed,7.9,0.0,2023-03-19 21:30:00,2023-03-19 23:15:00,,2023-03-20 16:23:00,2023-03-20 18:08:00,105.0
J233,M04,Completed,2.35,0.0,2023-03-19 22:40:00,2023-03-20 00:08:00,,2023-03-20 18:08:00,2023-03-20 19:36:00,88.0
J260,M04,Failed,4.55,0.98,2023-03-20 03:10:00,2023-03-20 03:57:00,,2023-03-20 19:36:00,2023-03-20 20:23:00,47.0
J263,M04,Completed,14.87,0.013333333333333334,2023-03-20 03:40:00,2023-03-20 04:18:00,,2023-03-20 20:23:00,2023-03-20 21:01:00,38.0
J264,M04,Delayed,13.92,1.0,2023-03-20 03:50:00,2023-03-20 05:02:00,,2023-03-20 21:01:00,2023-03-20 22:13:00,72.0
J265,M04,Completed,6.15,0.0,2023-03-20 04:00:00,2023-03-20 05:37:00,,2023-03-20 22:13:00,2023-03-20 23:50:00,97.0
J268,M04,Completed,6.98,0.006666666666666667,2023-03-20 04:30:00,2023-03-20 06:15:00,,2023-03-20 23:50:00,2023-03-21 01:35:00,105.0
J270,M04,Completed,14.44,0.0,2023-03-20 04:50:00,2023-03-20 06:05:00,,2023-03-21 01:35:00,2023-03-21 02:50:00,75.0
J272,M04,Completed,13.68,0.0,2023-03-20 05:10:00,2023-03-20 06:05:00,,2023-03-21 02:50:00,2023-03-21 03:45:00,55.0
J279,M04,Completed,2.45,0.006666666666666667,2023-03-20 06:20:00,2023-03-20 07:24:00,,2023-03-21 03:45:00,2023-03-21 04:49:00,64.0
J286,M04,Completed,6.69,0.006666666666666667,2023-03-20 07:30:00,2023-03-20 09:17:00,,2023-03-21 04:49:00,2023-03-21 06:36:00,107.0
J292,M04,Completed,9.8,0.0,2023-03-20 08:30:00,2023-03-20 10:03:00,,2023-03-21 06:36:00,2023-03-21 08:09:00,93.0
J293,M04,Completed,13.09,0.0,2023-03-20 08:40:00,2023-03-20 10:23:00,,2023-03-21 08:09:00,2023-03-21 09:52:00,103.0
J298,M04,Completed,4.79,0.006666666666666667,2023-03-20 09:30:00,2023-03-20 11:26:00,,2023-03-21 09:52:00,2023-03-21 11:48:00,116.0
J299,M04,Delayed,3.92,1.0,2023-03-20 09:40:00,2023-03-20 10:03:00,,2023-03-21 11:48:00,2023-03-21 12:11:00,23.0
J300,M04,Completed,6.24,0.02,2023-03-20 09:50:00,2023-03-20 10:10:00,,2023-03-21 12:11:00,2023-03-21 12:31:00,20.0
J302,M04,Delayed,14.65,1.0,2023-03-20 10:10:00,2023-03-20 11:02:00,,2023-03-21 12:31:00,2023-03-21 13:23:00,52.0
J310,M04,Completed,8.24,0.0,2023-03-20 11:30:00,2023-03-20 12:20:00,,2023-03-21 13:23:00,2023-03-21 14:13:00,50.0
J312,M04,Failed,6.84,0.98,2023-03-20 11:50:00,2023-03-20 13:25:00,,2023-03-21 14:13:00,2023-03-21 15:48:00,95.0
J320,M04,Completed,2.7,0.0,2023-03-20 13:10:00,2023-03-20 13:49:00,,2023-03-21 15:48:00,2023-03-21 16:27:00,39.0
J327,M04,Completed,11.29,0.0,2023-03-20 14:20:00,2023-03-20 15:33:00,,2023-03-21 16:27:00,2023-03-21 17:40:00,73.0
J331,M04,Completed,5.78,0.0,2023-03-20 15:00:00,2023-03-20 15:27:00,,2023-03-21 17:40:00,2023-03-21 18:07:00,27.0
J334,M04,Failed,5.28,0.9933333333333333,2023-03-20 15:30:00,2023-03-20 16:37:00,,2023-03-21 18:07:00,2023-03-21 19:14:00,67.0
J342,M04,Failed,5.0,0.9466666666666667,2023-03-20 16:50:00,2023-03-20 18:48:00,,2023-03-21 19:14:00,2023-03-21 21:12:00,118.0
J346,M04,Completed,13.78,0.0,2023-03-20 17:30:00,2023-03-20 17:59:00,,2023-03-21 21:12:00,2023-03-21 21:41:00,29.0
J349,M04,Completed,10.39,0.006666666666666667,2023-03-20 18:00:00,2023-03-20 19:26:00,,2023-03-21 21:41:00,2023-03-21 23:07:00,86.0
J351,M04,Completed,9.83,0.006666666666666667,2023-03-20 18:20:00,2023-03-20 19:11:00,,2023-03-21 23:07:00,2023-03-21 23:58:00,51.0
J359,M04,Completed,7.96,0.0,2023-03-20 19:40:00,2023-03-20 21:10:00,,2023-03-21 23:58:00,2023-03-22 01:28:00,90.0
J363,M04,Completed,3.21,0.006666666666666667,2023-03-20 20:20:00,2023-03-20 22:18:00,,2023-03-22 01:28:00,2023-03-22 03:26:00,118.0
J369,M04,Completed,5.98,0.0,2023-03-20 21:20:00,2023-03-20 22:36:00,,2023-03-22 03:26:00,2023-03-22 04:42:00,76.0
J370,M04,Failed,14.26,1.0,2023-03-20 21:30:00,2023-03-20 22:17:00,,2023-03-22 04:42:00,2023-03-22 05:29:00,47.0
J376,M04,Completed,13.19,0.006666666666666667,2023-03-20 22:30:00,2023-03-20 23:22:00,,2023-03-22 05:29:00,2023-03-22 06:21:00,52.0
J382,M04,Completed,14.49,0.0,2023-03-20 23:30:00,2023-03-21 00:42:00,,2023-03-22 06:21:00,2023-03-22 07:33:00,72.0
J390,M04,Delayed,11.35,1.0,2023-03-21 00:50:00,2023-03-21 02:06:00,,2023-03-22 07:33:00,2023-03-22 08:49:00,76.0
J401,M04,Failed,8.1,0.98,2023-03-21 02:40:00,2023-03-21 03:29:00,,2023-03-22 08:49:00,2023-03-22 09:38:00,49.0
J402,M04,Completed,10.78,0.006666666666666667,2023-03-21 02:50:00,2023-03-21 04:43:00,,2023-03-22 09:38:00,2023-03-22 11:31:00,113.0
J413,M04,Completed,4.23,0.006666666666666667,2023-03-21 04:40:00,2023-03-21 05:02:00,,2023-03-22 11:31:00,2023-03-22 11:53:00,22.0
J418,M04,Completed,8.17,0.0,2023-03-21 05:30:00,2023-03-21 06:10:00,,2023-03-22 11:53:00,2023-03-22 12:33:00,40.0
J433,M04,Completed,9.54,0.0,2023-03-21 08:00:00,2023-03-21 08:46:00,,2023-03-22 12:33:00,2023-03-22 13:19:00,46.0
J436,M04,Delayed,3.27,0.9933333333333333,2023-03-21 08:30:00,2023-03-21 09:29:00,,2023-03-22 13:19:00,2023-03-22 14:18:00,59.0
J438,M04,Delayed,14.03,0.98,2023-03-21 08:50:00,2023-03-21 10:39:00,,2023-03-22 14:18:00,2023-03-22 16:07:00,109.0
J440,M04,Completed,2.65,0.0,2023-03-21 09:10:00,2023-03-21 10:48:00,,2023-03-22 16:07:00,2023-03-22 17:45:00,98.0
J441,M04,Failed,4.8,0.9933333333333333,2023-03-21 09:20:00,2023-03-21 10:22:00,,2023-03-22 17:45:00,2023-03-22 18:47:00,62.0
J445,M04,Completed,5.06,0.0,2023-03-21 10:00:00,2023-03-21 10:56:00,,2023-03-22 18:47:00,2023-03-22 19:43:00,56.0
J460,M04,Completed,4.74,0.0,2023-03-21 12:30:00,2023-03-21 14:15:00,,2023-03-22 19:43:00,2023-03-22 21:28:00,105.0
J469,M04,Completed,9.17,0.0,2023-03-21 14:00:00,2023-03-21 15:59:00,,2023-03-22 21:28:00,2023-03-22 23:27:00,119.0
J473,M04,Completed,12.21,0.013333333333333334,2023-03-21 14:40:00,2023-03-21 16:00:00,,2023-03-22 23:27:00,2023-03-23 00:47:00,80.0
J474,M04,Delayed,5.65,1.0,2023-03-21 14:50:00,2023-03-21 15:42:00,,2023-03-23 00:47:00,2023-03-23 01:39:00,52.0
J484,M04,Completed,6.81,0.006666666666666667,2023-03-21 16:30:00,2023-03-21 18:21:00,,2023-03-23 01:39:00,2023-03-23 03:30:00,111.0
J489,M04,Completed,4.17,0.0,2023-03-21 17:20:00,2023-03-21 17:57:00,,2023-03-23 03:30:00,2023-03-23 04:07:00,37.0
J492,M04,Completed,5.53,0.0,2023-03-21 17:50:00,2023-03-21 18:55:00,,2023-03-23 04:07:00,2023-03-23 05:12:00,65.0
J496,M04,Failed,8.37,0.9733333333333334,2023-03-21 18:30:00,2023-03-21 19:08:00,,2023-03-23 05:12:00,2023-03-23 05:50:00,38.0
J508,M04,Delayed,6.72,1.0,2023-03-21 20:30:00,2023-03-21 21:47:00,,2023-03-23 05:50:00,2023-03-23 07:07:00,77.0
J517,M04,Completed,14.84,0.013333333333333334,2023-03-21 22:00:00,2023-03-21 23:06:00,,2023-03-23 07:07:00,2023-03-23 08:13:00,66.0
J520,M04,Failed,6.56,0.9933333333333333,2023-03-21 22:30:00,2023-03-21 23:04:00,,2023-03-23 08:13:00,2023-03-23 08:47:00,34.0
J522,M04,Delayed,11.99,0.9933333333333333,2023-03-21 22:50:00,2023-03-21 23:14:00,,2023-03-23 08:47:00,2023-03-23 09:11:00,24.0
J529,M04,Failed,9.47,0.9933333333333333,2023-03-22 00:00:00,2023-03-22 01:42:00,,2023-03-23 09:11:00,2023-03-23 10:53:00,102.0
J530,M04,Delayed,9.93,0.9933333333333333,2023-03-22 00:10:00,2023-03-22 01:37:00,,2023-03-23 10:53:00,2023-03-23 12:20:00,87.0
J546,M04,Completed,7.55,0.006666666666666667,2023-03-22 02:50:00,2023-03-22 04:25:00,,2023-03-23 12:20:00,2023-03-23 13:55:00,95.0
J547,M04,Completed,6.39,0.0,2023-03-22 03:00:00,2023-03-22 04:40:00,,2023-03-23 13:55:00,2023-03-23 15:35:00,100.0
J548,M04,Completed,5.14,0.0,2023-03-22 03:10:00,2023-03-22 03:31:00,,2023-03-23 15:35:00,2023-03-23 15:56:00,21.0
J549,M04,Completed,14.7,0.0,2023-03-22 03:20:00,2023-03-22 04:21:00,,2023-03-23 15:56:00,2023-03-23 16:57:00,61.0
J554,M04,Completed,6.97,0.006666666666666667,2023-03-22 04:10:00,2023-03-22 05:43:00,,2023-03-23 16:57:00,2023-03-23 18:30:00,93.0
