Job_ID,Machine_ID,Job_Status,orig_Scheduled_start,orig_Scheduled_end,pred_abnormal_prob,optimized_start,optimized_end,Processing_Time,Energy_Consumption,tardiness_min
J512,M05,Completed,2023-03-21 21:10:00,2023-03-21 22:48:00,0.0,2023-03-29 15:24:00,2023-03-29 17:02:00,98.0,4.27,11174.0
J513,M03,Failed,2023-03-21 21:20:00,2023-03-21 22:32:00,0.9866666666666667,2023-03-30 06:39:00,2023-03-30 07:51:00,72.0,14.65,12079.0
J514,M01,Failed,2023-03-21 21:30:00,2023-03-21 23:26:00,0.98,2023-03-30 01:07:00,2023-03-30 03:03:00,116.0,9.83,11737.0
J515,M03,Delayed,2023-03-21 21:40:00,2023-03-21 22:20:00,1.0,2023-03-30 05:59:00,2023-03-30 06:39:00,40.0,4.16,12019.0
J516,M01,Failed,2023-03-21 21:50:00,2023-03-21 22:40:00,0.9866666666666667,2023-03-30 00:17:00,2023-03-30 01:07:00,50.0,4.77,11667.0
J517,M04,Completed,2023-03-21 22:00:00,2023-03-21 23:06:00,0.013333333333333334,2023-03-30 02:06:00,2023-03-30 03:12:00,66.0,14.84,11766.0
J518,M05,Completed,2023-03-21 22:10:00,2023-03-21 23:11:00,0.0,2023-03-29 14:23:00,2023-03-29 15:24:00,61.0,4.09,11053.0
J519,M02,Completed,2023-03-21 22:20:00,2023-03-21 23:56:00,0.0,2023-03-30 14:49:00,2023-03-30 16:25:00,96.0,14.32,12509.0
J520,M04,Failed,2023-03-21 22:30:00,2023-03-21 23:04:00,0.9933333333333333,2023-03-30 01:32:00,2023-03-30 02:06:00,34.0,6.56,11702.0
J521,M05,Completed,2023-03-21 22:40:00,2023-03-21 23:42:00,0.0,2023-03-29 13:21:00,2023-03-29 14:23:00,62.0,14.46,10961.0
J522,M04,Delayed,2023-03-21 22:50:00,2023-03-21 23:14:00,0.9933333333333333,2023-03-30 01:08:00,2023-03-30 01:32:00,24.0,11.99,11658.0
J523,M02,Completed,2023-03-21 23:00:00,2023-03-21 23:52:00,0.0,2023-03-30 13:57:00,2023-03-30 14:49:00,52.0,6.94,12417.0
J524,M03,Completed,2023-03-21 23:10:00,2023-03-22 00:12:00,0.0,2023-03-30 04:57:00,2023-03-30 05:59:00,62.0,10.68,11867.0
J525,M01,Completed,2023-03-21 23:20:00,2023-03-22 00:52:00,0.0,2023-03-29 22:45:00,2023-03-30 00:17:00,92.0,10.02,11485.0
J526,M02,Completed,2023-03-21 23:30:00,2023-03-22 00:46:00,0.0,2023-03-30 12:41:00,2023-03-30 13:57:00,76.0,9.64,12311.0
J527,M01,Completed,2023-03-21 23:40:00,2023-03-22 00:47:00,0.006666666666666667,2023-03-29 21:38:00,2023-03-29 22:45:00,67.0,3.15,11398.0
J528,M03,Failed,2023-03-21 23:50:00,2023-03-22 00:18:00,0.9733333333333334,2023-03-30 04:29:00,2023-03-30 04:57:00,28.0,7.02,11799.0
J529,M04,Failed,2023-03-22 00:00:00,2023-03-22 01:42:00,0.9933333333333333,2023-03-29 23:26:00,2023-03-30 01:08:00,102.0,9.47,11486.0
J530,M04,Delayed,2023-03-22 00:10:00,2023-03-22 01:37:00,0.9933333333333333,2023-03-29 21:59:00,2023-03-29 23:26:00,87.0,9.93,11389.0
J531,M01,Completed,2023-03-22 00:20:00,2023-03-22 01:50:00,0.02,2023-03-29 20:08:00,2023-03-29 21:38:00,90.0,8.86,11268.0
J532,M03,Completed,2023-03-22 00:30:00,2023-03-22 02:16:00,0.0,2023-03-30 02:43:00,2023-03-30 04:29:00,106.0,4.73,11653.0
J533,M01,Completed,2023-03-22 00:40:00,2023-03-22 02:32:00,0.02666666666666667,2023-03-29 18:16:00,2023-03-29 20:08:00,112.0,6.86,11136.0
J534,M02,Completed,2023-03-22 00:50:00,2023-03-22 01:51:00,0.013333333333333334,2023-03-30 11:40:00,2023-03-30 12:41:00,61.0,3.66,12170.0
J535,M02,Completed,2023-03-22 01:00:00,2023-03-22 01:45:00,0.02,2023-03-30 10:55:00,2023-03-30 11:40:00,45.0,6.96,12115.0
J536,M01,Completed,2023-03-22 01:10:00,2023-03-22 02:50:00,0.0,2023-03-29 16:36:00,2023-03-29 18:16:00,100.0,6.97,11006.0
J537,M02,Completed,2023-03-22 01:20:00,2023-03-22 02:08:00,0.006666666666666667,2023-03-30 10:07:00,2023-03-30 10:55:00,48.0,13.96,12047.0
J538,M01,Completed,2023-03-22 01:30:00,2023-03-22 02:45:00,0.0,2023-03-29 15:21:00,2023-03-29 16:36:00,75.0,2.16,10911.0
J539,M01,Completed,2023-03-22 01:40:00,2023-03-22 03:36:00,0.013333333333333334,2023-03-29 13:25:00,2023-03-29 15:21:00,116.0,10.59,10785.0
J540,M05,Completed,2023-03-22 01:50:00,2023-03-22 02:50:00,0.0,2023-03-29 12:21:00,2023-03-29 13:21:00,60.0,3.62,10711.0
J541,M01,Completed,2023-03-22 02:00:00,2023-03-22 02:53:00,0.0,2023-03-29 12:32:00,2023-03-29 13:25:00,53.0,4.45,10712.0
J542,M03,Completed,2023-03-22 02:10:00,2023-03-22 02:57:00,0.0,2023-03-30 01:56:00,2023-03-30 02:43:00,47.0,13.17,11506.0
J543,M05,Completed,2023-03-22 02:20:00,2023-03-22 03:47:00,0.0,2023-03-29 10:54:00,2023-03-29 12:21:00,87.0,3.37,10594.0
J544,M02,Completed,2023-03-22 02:30:00,2023-03-22 03:59:00,0.02666666666666667,2023-03-30 08:38:00,2023-03-30 10:07:00,89.0,5.76,11888.0
J545,M05,Completed,2023-03-22 02:40:00,2023-03-22 03:30:00,0.013333333333333334,2023-03-29 10:04:00,2023-03-29 10:54:00,50.0,6.67,10524.0
J546,M04,Completed,2023-03-22 02:50:00,2023-03-22 04:25:00,0.006666666666666667,2023-03-29 20:24:00,2023-03-29 21:59:00,95.0,7.55,11134.0
J547,M04,Completed,2023-03-22 03:00:00,2023-03-22 04:40:00,0.0,2023-03-29 18:44:00,2023-03-29 20:24:00,100.0,6.39,11024.0
J548,M04,Completed,2023-03-22 03:10:00,2023-03-22 03:31:00,0.0,2023-03-29 18:23:00,2023-03-29 18:44:00,21.0,5.14,10993.0
J549,M04,Completed,2023-03-22 03:20:00,2023-03-22 04:21:00,0.0,2023-03-29 17:22:00,2023-03-29 18:23:00,61.0,14.7,10922.0
J550,M02,Completed,2023-03-22 03:30:00,2023-03-22 04:01:00,0.006666666666666667,2023-03-30 08:07:00,2023-03-30 08:38:00,31.0,6.28,11797.0
J551,M01,Completed,2023-03-22 03:40:00,2023-03-22 05:05:00,0.0,2023-03-29 11:07:00,2023-03-29 12:32:00,85.0,5.05,10527.0
J552,M01,Completed,2023-03-22 03:50:00,2023-03-22 04:58:00,0.0,2023-03-29 09:59:00,2023-03-29 11:07:00,68.0,11.58,10449.0
J553,M03,Completed,2023-03-22 04:00:00,2023-03-22 05:03:00,0.0,2023-03-30 00:53:00,2023-03-30 01:56:00,63.0,12.39,11333.0
J554,M04,Completed,2023-03-22 04:10:00,2023-03-22 05:43:00,0.006666666666666667,2023-03-29 15:49:00,2023-03-29 17:22:00,93.0,6.97,10779.0
J555,M02,Delayed,2023-03-22 04:20:00,2023-03-22 04:57:00,0.98,2023-03-30 07:30:00,2023-03-30 08:07:00,37.0,12.3,11710.0
J556,M05,Failed,2023-03-22 04:30:00,2023-03-22 05:06:00,0.9533333333333334,2023-03-29 09:28:00,2023-03-29 10:04:00,36.0,5.37,10378.0
J557,M04,Completed,2023-03-22 04:40:00,2023-03-22 05:24:00,0.0,2023-03-29 15:05:00,2023-03-29 15:49:00,44.0,4.66,10705.0
J558,M03,Completed,2023-03-22 04:50:00,2023-03-22 05:46:00,0.0,2023-03-29 23:57:00,2023-03-30 00:53:00,56.0,8.89,11227.0
J559,M02,Completed,2023-03-22 05:00:00,2023-03-22 06:54:00,0.02,2023-03-30 05:36:00,2023-03-30 07:30:00,114.0,9.67,11556.0
J560,M01,Delayed,2023-03-22 05:10:00,2023-03-22 06:29:00,1.0,2023-03-29 08:40:00,2023-03-29 09:59:00,79.0,12.1,10290.0
J561,M04,Completed,2023-03-22 05:20:00,2023-03-22 06:04:00,0.0,2023-03-29 14:21:00,2023-03-29 15:05:00,44.0,8.3,10621.0
J562,M05,Completed,2023-03-22 05:30:00,2023-03-22 07:18:00,0.0,2023-03-29 07:40:00,2023-03-29 09:28:00,108.0,10.49,10210.0
J563,M05,Completed,2023-03-22 05:40:00,2023-03-22 07:00:00,0.0,2023-03-29 06:20:00,2023-03-29 07:40:00,80.0,7.48,10120.0
J564,M02,Completed,2023-03-22 05:50:00,2023-03-22 07:42:00,0.013333333333333334,2023-03-30 03:44:00,2023-03-30 05:36:00,112.0,12.39,11394.0
J565,M05,Completed,2023-03-22 06:00:00,2023-03-22 07:50:00,0.006666666666666667,2023-03-29 04:30:00,2023-03-29 06:20:00,110.0,13.71,9990.0
J566,M02,Completed,2023-03-22 06:10:00,2023-03-22 07:58:00,0.0,2023-03-30 01:56:00,2023-03-30 03:44:00,108.0,6.09,11266.0
J567,M01,Completed,2023-03-22 06:20:00,2023-03-22 07:48:00,0.0,2023-03-29 07:12:00,2023-03-29 08:40:00,88.0,7.35,10132.0
J568,M03,Delayed,2023-03-22 06:30:00,2023-03-22 07:44:00,1.0,2023-03-29 22:43:00,2023-03-29 23:57:00,74.0,2.47,11053.0
J569,M02,Completed,2023-03-22 06:40:00,2023-03-22 07:32:00,0.0,2023-03-30 01:04:00,2023-03-30 01:56:00,52.0,10.42,11184.0
J570,M03,Completed,2023-03-22 06:50:00,2023-03-22 07:57:00,0.0,2023-03-29 21:36:00,2023-03-29 22:43:00,67.0,13.2,10966.0
J571,M03,Failed,2023-03-22 07:00:00,2023-03-22 08:25:00,0.98,2023-03-29 20:11:00,2023-03-29 21:36:00,85.0,8.37,10871.0
J572,M04,Completed,2023-03-22 07:10:00,2023-03-22 08:40:00,0.0,2023-03-29 12:51:00,2023-03-29 14:21:00,90.0,11.44,10421.0
J573,M03,Failed,2023-03-22 07:20:00,2023-03-22 08:30:00,0.9733333333333334,2023-03-29 19:01:00,2023-03-29 20:11:00,70.0,6.78,10781.0
J574,M02,Completed,2023-03-22 07:30:00,2023-03-22 07:53:00,0.0,2023-03-30 00:41:00,2023-03-30 01:04:00,23.0,5.63,11111.0
J575,M05,Delayed,2023-03-22 07:40:00,2023-03-22 09:40:00,0.98,2023-03-29 02:30:00,2023-03-29 04:30:00,120.0,2.21,9770.0
J576,M03,Completed,2023-03-22 07:50:00,2023-03-22 08:55:00,0.0,2023-03-29 17:56:00,2023-03-29 19:01:00,65.0,3.67,10686.0
J577,M04,Delayed,2023-03-22 08:00:00,2023-03-22 09:39:00,1.0,2023-03-29 11:12:00,2023-03-29 12:51:00,99.0,5.13,10272.0
J578,M03,Completed,2023-03-22 08:10:00,2023-03-22 09:34:00,0.0,2023-03-29 16:32:00,2023-03-29 17:56:00,84.0,4.29,10582.0
J579,M03,Completed,2023-03-22 08:20:00,2023-03-22 09:54:00,0.0,2023-03-29 14:58:00,2023-03-29 16:32:00,94.0,13.75,10478.0
J580,M04,Completed,2023-03-22 08:30:00,2023-03-22 08:58:00,0.006666666666666667,2023-03-29 10:44:00,2023-03-29 11:12:00,28.0,9.13,10214.0
J581,M01,Completed,2023-03-22 08:40:00,2023-03-22 09:47:00,0.0,2023-03-29 06:05:00,2023-03-29 07:12:00,67.0,11.24,9925.0
J582,M03,Delayed,2023-03-22 08:50:00,2023-03-22 10:25:00,1.0,2023-03-29 13:23:00,2023-03-29 14:58:00,95.0,6.41,10353.0
J583,M02,Completed,2023-03-22 09:00:00,2023-03-22 09:56:00,0.0,2023-03-29 23:45:00,2023-03-30 00:41:00,56.0,13.47,10965.0
J584,M05,Failed,2023-03-22 09:10:00,2023-03-22 09:42:00,0.9733333333333334,2023-03-29 01:58:00,2023-03-29 02:30:00,32.0,4.86,9648.0
J585,M05,Failed,2023-03-22 09:20:00,2023-03-22 10:01:00,0.98,2023-03-29 01:17:00,2023-03-29 01:58:00,41.0,5.15,9597.0
J586,M01,Completed,2023-03-22 09:30:00,2023-03-22 10:58:00,0.006666666666666667,2023-03-29 04:37:00,2023-03-29 06:05:00,88.0,10.05,9787.0
J587,M05,Delayed,2023-03-22 09:40:00,2023-03-22 11:00:00,0.9933333333333333,2023-03-28 23:57:00,2023-03-29 01:17:00,80.0,6.9,9497.0
J588,M04,Failed,2023-03-22 09:50:00,2023-03-22 11:26:00,0.9266666666666666,2023-03-29 09:08:00,2023-03-29 10:44:00,96.0,13.0,10038.0
J589,M03,Completed,2023-03-22 10:00:00,2023-03-22 10:54:00,0.0,2023-03-29 12:29:00,2023-03-29 13:23:00,54.0,11.89,10229.0
J590,M03,Completed,2023-03-22 10:10:00,2023-03-22 12:00:00,0.0,2023-03-29 10:39:00,2023-03-29 12:29:00,110.0,3.47,10109.0
J591,M05,Failed,2023-03-22 10:20:00,2023-03-22 11:30:00,0.9866666666666667,2023-03-28 22:47:00,2023-03-28 23:57:00,70.0,13.68,9387.0
J592,M01,Failed,2023-03-22 10:30:00,2023-03-22 11:39:00,0.9866666666666667,2023-03-29 03:28:00,2023-03-29 04:37:00,69.0,6.62,9658.0
J593,M03,Completed,2023-03-22 10:40:00,2023-03-22 12:07:00,0.0,2023-03-29 09:12:00,2023-03-29 10:39:00,87.0,6.22,9992.0
J594,M05,Completed,2023-03-22 10:50:00,2023-03-22 12:14:00,0.0,2023-03-28 21:23:00,2023-03-28 22:47:00,84.0,12.13,9273.0
J595,M05,Completed,2023-03-22 11:00:00,2023-03-22 11:26:00,0.02,2023-03-28 20:57:00,2023-03-28 21:23:00,26.0,9.83,9237.0
J596,M02,Completed,2023-03-22 11:10:00,2023-03-22 11:31:00,0.0,2023-03-29 23:24:00,2023-03-29 23:45:00,21.0,3.03,10814.0
J597,M04,Completed,2023-03-22 11:20:00,2023-03-22 12:24:00,0.0,2023-03-29 08:04:00,2023-03-29 09:08:00,64.0,11.0,9884.0
J598,M04,Completed,2023-03-22 11:30:00,2023-03-22 13:12:00,0.14,2023-03-29 06:22:00,2023-03-29 08:04:00,102.0,2.43,9772.0
J599,M04,Delayed,2023-03-22 11:40:00,2023-03-22 13:05:00,0.9933333333333333,2023-03-29 04:57:00,2023-03-29 06:22:00,85.0,7.05,9677.0
J600,M01,Completed,2023-03-22 11:50:00,2023-03-22 12:53:00,0.0,2023-03-29 02:25:00,2023-03-29 03:28:00,63.0,10.66,9515.0
J601,M01,Completed,2023-03-22 12:00:00,2023-03-22 13:00:00,0.0,2023-03-29 01:25:00,2023-03-29 02:25:00,60.0,12.62,9445.0
J602,M04,Delayed,2023-03-22 12:10:00,2023-03-22 13:29:00,1.0,2023-03-29 03:38:00,2023-03-29 04:57:00,79.0,7.93,9568.0
J603,M03,Completed,2023-03-22 12:20:00,2023-03-22 13:50:00,0.0,2023-03-29 07:42:00,2023-03-29 09:12:00,90.0,7.32,9802.0
J604,M02,Delayed,2023-03-22 12:30:00,2023-03-22 14:14:00,1.0,2023-03-29 21:40:00,2023-03-29 23:24:00,104.0,4.99,10630.0
J605,M04,Completed,2023-03-22 12:40:00,2023-03-22 13:05:00,0.0,2023-03-29 03:13:00,2023-03-29 03:38:00,25.0,9.27,9513.0
J606,M01,Completed,2023-03-22 12:50:00,2023-03-22 14:33:00,0.0,2023-03-28 23:42:00,2023-03-29 01:25:00,103.0,11.35,9292.0
J607,M03,Failed,2023-03-22 13:00:00,2023-03-22 14:19:00,0.98,2023-03-29 06:23:00,2023-03-29 07:42:00,79.0,13.93,9683.0
J608,M03,Failed,2023-03-22 13:10:00,2023-03-22 15:08:00,0.9933333333333333,2023-03-29 04:25:00,2023-03-29 06:23:00,118.0,7.23,9555.0
J609,M03,Failed,2023-03-22 13:20:00,2023-03-22 14:45:00,0.9866666666666667,2023-03-29 03:00:00,2023-03-29 04:25:00,85.0,3.08,9460.0
J610,M01,Failed,2023-03-22 13:30:00,2023-03-22 15:26:00,0.94,2023-03-28 21:46:00,2023-03-28 23:42:00,116.0,2.46,9136.0
J611,M01,Failed,2023-03-22 13:40:00,2023-03-22 14:50:00,1.0,2023-03-28 20:36:00,2023-03-28 21:46:00,70.0,7.41,9056.0
J612,M03,Failed,2023-03-22 13:50:00,2023-03-22 15:32:00,0.9866666666666667,2023-03-29 01:18:00,2023-03-29 03:00:00,102.0,14.0,9328.0
J613,M03,Completed,2023-03-22 14:00:00,2023-03-22 15:06:00,0.0,2023-03-29 00:12:00,2023-03-29 01:18:00,66.0,6.01,9252.0
J614,M01,Completed,2023-03-22 14:10:00,2023-03-22 15:27:00,0.0,2023-03-28 19:19:00,2023-03-28 20:36:00,77.0,5.71,8949.0
J615,M02,Delayed,2023-03-22 14:20:00,2023-03-22 15:13:00,1.0,2023-03-29 20:47:00,2023-03-29 21:40:00,53.0,12.27,10467.0
J616,M01,Failed,2023-03-22 14:30:00,2023-03-22 15:15:00,0.9666666666666667,2023-03-28 18:34:00,2023-03-28 19:19:00,45.0,6.11,8884.0
J617,M01,Completed,2023-03-22 14:40:00,2023-03-22 15:46:00,0.0,2023-03-28 17:28:00,2023-03-28 18:34:00,66.0,11.05,8808.0
J618,M02,Completed,2023-03-22 14:50:00,2023-03-22 16:24:00,0.0,2023-03-29 19:13:00,2023-03-29 20:47:00,94.0,13.39,10343.0
J619,M01,Delayed,2023-03-22 15:00:00,2023-03-22 16:54:00,0.9733333333333334,2023-03-28 15:34:00,2023-03-28 17:28:00,114.0,11.61,8674.0
J620,M01,Completed,2023-03-22 15:10:00,2023-03-22 17:02:00,0.006666666666666667,2023-03-28 13:42:00,2023-03-28 15:34:00,112.0,13.5,8552.0
J621,M05,Completed,2023-03-22 15:20:00,2023-03-22 16:18:00,0.0,2023-03-28 19:59:00,2023-03-28 20:57:00,58.0,8.91,8919.0
J622,M03,Delayed,2023-03-22 15:30:00,2023-03-22 17:17:00,0.9733333333333334,2023-03-28 22:25:00,2023-03-29 00:12:00,107.0,2.24,9055.0
J623,M04,Completed,2023-03-22 15:40:00,2023-03-22 17:29:00,0.0,2023-03-29 01:24:00,2023-03-29 03:13:00,109.0,9.16,9224.0
J624,M03,Completed,2023-03-22 15:50:00,2023-03-22 16:19:00,0.0,2023-03-28 21:56:00,2023-03-28 22:25:00,29.0,14.55,9006.0
J625,M01,Delayed,2023-03-22 16:00:00,2023-03-22 17:10:00,1.0,2023-03-28 12:32:00,2023-03-28 13:42:00,70.0,11.67,8432.0
J626,M05,Completed,2023-03-22 16:10:00,2023-03-22 17:02:00,0.013333333333333334,2023-03-28 19:07:00,2023-03-28 19:59:00,52.0,2.68,8817.0
J627,M01,Completed,2023-03-22 16:20:00,2023-03-22 17:32:00,0.0,2023-03-28 11:20:00,2023-03-28 12:32:00,72.0,3.4,8340.0
J628,M02,Completed,2023-03-22 16:30:00,2023-03-22 18:29:00,0.0,2023-03-29 17:14:00,2023-03-29 19:13:00,119.0,6.85,10124.0
J629,M03,Delayed,2023-03-22 16:40:00,2023-03-22 18:32:00,1.0,2023-03-28 20:04:00,2023-03-28 21:56:00,112.0,2.94,8844.0
J630,M05,Delayed,2023-03-22 16:50:00,2023-03-22 17:29:00,0.9933333333333333,2023-03-28 18:28:00,2023-03-28 19:07:00,39.0,6.18,8738.0
J631,M01,Completed,2023-03-22 17:00:00,2023-03-22 18:45:00,0.02,2023-03-28 09:35:00,2023-03-28 11:20:00,105.0,2.63,8195.0
J632,M01,Completed,2023-03-22 17:10:00,2023-03-22 18:01:00,0.013333333333333334,2023-03-28 08:44:00,2023-03-28 09:35:00,51.0,13.64,8134.0
J633,M03,Delayed,2023-03-22 17:20:00,2023-03-22 18:58:00,0.9933333333333333,2023-03-28 18:26:00,2023-03-28 20:04:00,98.0,14.08,8706.0
J634,M03,Completed,2023-03-22 17:30:00,2023-03-22 18:57:00,0.013333333333333334,2023-03-28 16:59:00,2023-03-28 18:26:00,87.0,9.49,8609.0
J635,M04,Failed,2023-03-22 17:40:00,2023-03-22 19:23:00,0.96,2023-03-28 23:41:00,2023-03-29 01:24:00,103.0,7.9,9001.0
J636,M05,Delayed,2023-03-22 17:50:00,2023-03-22 19:03:00,1.0,2023-03-28 17:15:00,2023-03-28 18:28:00,73.0,4.36,8605.0
J637,M04,Failed,2023-03-22 18:00:00,2023-03-22 19:25:00,0.9866666666666667,2023-03-28 22:16:00,2023-03-28 23:41:00,85.0,13.13,8896.0
J638,M05,Completed,2023-03-22 18:10:00,2023-03-22 19:43:00,0.0,2023-03-28 15:42:00,2023-03-28 17:15:00,93.0,4.06,8492.0
J639,M05,Delayed,2023-03-22 18:20:00,2023-03-22 20:02:00,0.9933333333333333,2023-03-28 14:00:00,2023-03-28 15:42:00,102.0,2.21,8380.0
J640,M01,Completed,2023-03-22 18:30:00,2023-03-22 19:06:00,0.0,2023-03-28 08:08:00,2023-03-28 08:44:00,36.0,6.59,8018.0
J641,M01,Delayed,2023-03-22 18:40:00,2023-03-22 20:33:00,0.98,2023-03-28 06:15:00,2023-03-28 08:08:00,113.0,3.17,7895.0
J642,M04,Delayed,2023-03-22 18:50:00,2023-03-22 19:33:00,1.0,2023-03-28 21:33:00,2023-03-28 22:16:00,43.0,11.89,8803.0
J643,M05,Delayed,2023-03-22 19:00:00,2023-03-22 20:01:00,1.0,2023-03-28 12:59:00,2023-03-28 14:00:00,61.0,5.82,8279.0
J644,M02,Completed,2023-03-22 19:10:00,2023-03-22 20:37:00,0.0,2023-03-29 15:47:00,2023-03-29 17:14:00,87.0,14.09,9877.0
J645,M01,Delayed,2023-03-22 19:20:00,2023-03-22 20:10:00,0.9933333333333333,2023-03-28 05:25:00,2023-03-28 06:15:00,50.0,8.42,7805.0
J646,M02,Failed,2023-03-22 19:30:00,2023-03-22 21:28:00,0.9,2023-03-29 13:49:00,2023-03-29 15:47:00,118.0,4.63,9739.0
J647,M05,Completed,2023-03-22 19:40:00,2023-03-22 21:17:00,0.006666666666666667,2023-03-28 11:22:00,2023-03-28 12:59:00,97.0,14.54,8142.0
J648,M01,Completed,2023-03-22 19:50:00,2023-03-22 20:46:00,0.0,2023-03-28 04:29:00,2023-03-28 05:25:00,56.0,11.0,7719.0
J649,M03,Delayed,2023-03-22 20:00:00,2023-03-22 20:57:00,1.0,2023-03-28 16:02:00,2023-03-28 16:59:00,57.0,2.81,8402.0
J650,M04,Completed,2023-03-22 20:10:00,2023-03-22 21:50:00,0.0,2023-03-28 19:53:00,2023-03-28 21:33:00,100.0,9.56,8623.0
J651,M01,Delayed,2023-03-22 20:20:00,2023-03-22 20:57:00,1.0,2023-03-28 03:52:00,2023-03-28 04:29:00,37.0,6.08,7652.0
J652,M01,Completed,2023-03-22 20:30:00,2023-03-22 20:55:00,0.0,2023-03-28 03:27:00,2023-03-28 03:52:00,25.0,3.47,7617.0
J653,M04,Delayed,2023-03-22 20:40:00,2023-03-22 21:01:00,0.9933333333333333,2023-03-28 19:32:00,2023-03-28 19:53:00,21.0,12.56,8572.0
J654,M02,Delayed,2023-03-22 20:50:00,2023-03-22 21:49:00,1.0,2023-03-29 12:50:00,2023-03-29 13:49:00,59.0,3.42,9600.0
J655,M04,Completed,2023-03-22 21:00:00,2023-03-22 21:46:00,0.0,2023-03-28 18:46:00,2023-03-28 19:32:00,46.0,4.61,8506.0
J656,M02,Completed,2023-03-22 21:10:00,2023-03-22 21:33:00,0.0,2023-03-29 12:27:00,2023-03-29 12:50:00,23.0,8.99,9557.0
J657,M03,Completed,2023-03-22 21:20:00,2023-03-22 23:01:00,0.0,2023-03-28 14:21:00,2023-03-28 16:02:00,101.0,10.7,8221.0
J658,M02,Delayed,2023-03-22 21:30:00,2023-03-22 22:30:00,1.0,2023-03-29 11:27:00,2023-03-29 12:27:00,60.0,2.94,9477.0
J659,M03,Delayed,2023-03-22 21:40:00,2023-03-22 22:41:00,1.0,2023-03-28 13:20:00,2023-03-28 14:21:00,61.0,14.09,8140.0
J660,M01,Delayed,2023-03-22 21:50:00,2023-03-22 23:50:00,0.98,2023-03-28 01:27:00,2023-03-28 03:27:00,120.0,3.14,7417.0
J661,M04,Completed,2023-03-22 22:00:00,2023-03-22 23:19:00,0.0,2023-03-28 17:27:00,2023-03-28 18:46:00,79.0,13.23,8367.0
J662,M03,Delayed,2023-03-22 22:10:00,2023-03-22 22:40:00,0.9933333333333333,2023-03-28 12:50:00,2023-03-28 13:20:00,30.0,4.05,8080.0
J663,M03,Delayed,2023-03-22 22:20:00,2023-03-23 00:12:00,0.9933333333333333,2023-03-28 10:58:00,2023-03-28 12:50:00,112.0,9.51,7958.0
J664,M05,Completed,2023-03-22 22:30:00,2023-03-23 00:07:00,0.05333333333333334,2023-03-28 09:45:00,2023-03-28 11:22:00,97.0,2.25,7875.0
J665,M02,Completed,2023-03-22 22:40:00,2023-03-22 23:25:00,0.0,2023-03-29 10:42:00,2023-03-29 11:27:00,45.0,7.92,9362.0
J666,M01,Completed,2023-03-22 22:50:00,2023-03-23 00:01:00,0.006666666666666667,2023-03-28 00:16:00,2023-03-28 01:27:00,71.0,2.99,7286.0
J667,M01,Completed,2023-03-22 23:00:00,2023-03-23 00:11:00,0.0,2023-03-27 23:05:00,2023-03-28 00:16:00,71.0,6.57,7205.0
J668,M01,Completed,2023-03-22 23:10:00,2023-03-22 23:39:00,0.0,2023-03-27 22:36:00,2023-03-27 23:05:00,29.0,11.77,7166.0
J669,M03,Completed,2023-03-22 23:20:00,2023-03-22 23:59:00,0.006666666666666667,2023-03-28 10:19:00,2023-03-28 10:58:00,39.0,5.85,7859.0
J670,M01,Completed,2023-03-22 23:30:00,2023-03-23 00:54:00,0.013333333333333334,2023-03-27 21:12:00,2023-03-27 22:36:00,84.0,10.61,7062.0
J671,M02,Completed,2023-03-22 23:40:00,2023-03-23 01:36:00,0.0,2023-03-29 08:46:00,2023-03-29 10:42:00,116.0,8.84,9186.0
J672,M02,Delayed,2023-03-22 23:50:00,2023-03-23 00:20:00,1.0,2023-03-29 08:16:00,2023-03-29 08:46:00,30.0,7.5,9146.0
J673,M02,Delayed,2023-03-23 00:00:00,2023-03-23 01:42:00,1.0,2023-03-29 06:34:00,2023-03-29 08:16:00,102.0,9.49,9034.0
J674,M03,Completed,2023-03-23 00:10:00,2023-03-23 01:49:00,0.0,2023-03-28 08:40:00,2023-03-28 10:19:00,99.0,6.84,7710.0
J675,M03,Failed,2023-03-23 00:20:00,2023-03-23 00:45:00,0.94,2023-03-28 08:15:00,2023-03-28 08:40:00,25.0,4.14,7675.0
J676,M01,Delayed,2023-03-23 00:30:00,2023-03-23 02:18:00,0.9933333333333333,2023-03-27 19:24:00,2023-03-27 21:12:00,108.0,12.39,6894.0
J677,M02,Delayed,2023-03-23 00:40:00,2023-03-23 02:31:00,0.9933333333333333,2023-03-29 04:43:00,2023-03-29 06:34:00,111.0,10.3,8883.0
J678,M03,Delayed,2023-03-23 00:50:00,2023-03-23 01:48:00,0.9866666666666667,2023-03-28 07:17:00,2023-03-28 08:15:00,58.0,14.55,7587.0
J679,M01,Completed,2023-03-23 01:00:00,2023-03-23 02:16:00,0.006666666666666667,2023-03-27 18:08:00,2023-03-27 19:24:00,76.0,10.69,6788.0
J680,M02,Completed,2023-03-23 01:10:00,2023-03-23 01:34:00,0.0,2023-03-29 04:19:00,2023-03-29 04:43:00,24.0,11.09,8829.0
J681,M04,Completed,2023-03-23 01:20:00,2023-03-23 02:27:00,0.006666666666666667,2023-03-28 16:20:00,2023-03-28 17:27:00,67.0,11.06,8100.0
J682,M03,Completed,2023-03-23 01:30:00,2023-03-23 02:16:00,0.0,2023-03-28 06:31:00,2023-03-28 07:17:00,46.0,4.04,7501.0
